The Right Word May Be Effective, But No Word Was Ever As Effective As A Rightly Timed Pause.	A palavra certa pode ser eficaz, mas nenhuma palavra foi tão eficaz quanto uma pausa no momento certo.	Mark Twain
Let Blockheads Read What Blockheads Wrote.	Deixe Blockheads ler o que Blockheads escreveu.	Warren Buffett
I Cannot Discover That Anyone Knows Enough To Say Definitely What Is And What Is Not Possible.	Não consigo descobrir que alguém saiba o suficiente para dizer definitivamente o que é e o que não é possível.	Henry Ford
Look at the sky. We are not alone. The whole universe is friendly to us and conspires only to give the best to those who dream and work.	Olhe para o céu. Não estamos sozinhos. Todo o universo é amigo de nós e conspira apenas para dar o melhor a quem sonha e trabalha.	Abdul Kalam
Joy In Looking And Comprehending Is Nature'S Most Beautiful Gift.	A alegria em olhar e compreender é o presente mais bonito da natureza.	Albert Einstein
Play The Game For More Than You Can Afford To Lose... Only Then Will You Learn The Game.	Jogue o jogo por mais do que você pode perder... Só então você aprenderá o jogo.	Winston Churchill
I don't always know what I'm talking about, but I know I'm right.	Nem sempre sei do que estou falando, mas sei que estou certo.	Muhammad Ali
In this world, fear has no place. Only strength respects strength.	Neste mundo, o medo não tem lugar. Só a força respeita a força.	Abdul Kalam
Spirituality is recognizing the divine light that is within us all. It doesn't belong to any particular religion; it belongs to everyone.	Espiritualidade é reconhecer a luz divina que está dentro de todos nós. Não pertence a nenhuma religião em particular; pertence a todos.	Muhammad Ali
A Lie Gets Halfway Around The World Before The Truth Has A Chance To Get Its Pants On.	Uma mentira dá a volta ao mundo antes que a verdade tenha a chance de vestir as calças.	Winston Churchill
No one has ever suffered from his people as I have.	Ninguém jamais sofreu com seu povo como eu.	Ali ibn Abi Talib (R.A)
Fear the sins that you commit in secret, because the Witness of those sins is the Judge Himself!	Tema os pecados que você comete em segredo, porque a Testemunha desses pecados é o próprio Juiz!	Ali ibn Abi Talib (R.A)
Life is balance of holding on and letting go.	A vida é equilíbrio entre segurar e deixar ir.	Rumi
Only A Philosophy Of Eternity, In The World Today, Could Justify Non-Violence.	Somente uma filosofia da eternidade, no mundo de hoje, poderia justificar a não-violência.	Albert Camus
The relation of patience to iman is like the relation of the head to the body. If the head is chopped off, the body becomes useless. Then he raised his voice and said: Certainly, the one who has no patience has no iman, and patience is like a riding-beast that nevers gets tired.	A relação da paciência com o iman é como a relação da cabeça com o corpo. Se a cabeça for cortada, o corpo se torna inútil. Então levantou a voz e disse: Certamente, quem não tem paciência não tem iman, e a paciência é como um animal de montaria que nunca se cansa.	Ali ibn Abi Talib (R.A)
The Attempt And Not The Deed Confounds Us.	A tentativa e não a ação nos confunde.	William Shakespeare
Why Shouldn'T Truth Be Stranger Than Fiction? Fiction, After All, Has To Make Sense.	Por que a verdade não deveria ser mais estranha que a ficção? Afinal, a ficção tem que fazer sentido.	Mark Twain
You Know Why Divorces Are So Expensive? They'Re Worth It.	Você sabe por que os divórcios são tão caros? Eles valem a pena.	Willie Nelson
The Price Of Greatness Is Responsibility.	O preço da grandeza é a responsabilidade.	Winston Churchill
When learning is purposeful, creativity blossoms. When creativity blossoms, thinking emanates. When thinking emanates, knowledge is fully lit. When knowledge is lit, economy flourishes.	Quando o aprendizado tem um propósito, a criatividade floresce. Quando a criatividade floresce, o pensamento emana. Quando o pensamento emana, o conhecimento é totalmente iluminado. Quando o conhecimento é aceso, a economia floresce.	Abdul Kalam
If you want to shine like the sun, first burn like the sun.	Se você quer brilhar como o sol, primeiro queime como o sol.	Abdul Kalam
You were born with wings, why prefer to crawl through life?	Você nasceu com asas, por que prefere rastejar pela vida?	Rumi
Familiarity Breeds Contempt - And Children.	A familiaridade gera desprezo – e crianças.	Mark Twain
What you seek is seeking you.	O que você procura está procurando você.	Rumi
What is the secret of success? Right decisions. How do you make right decisions? Experience. How do you gain experience? Wrong decisions.	Qual é o segredo do sucesso? Decisões certas. Como você toma decisões certas? Experiência. Como você ganha experiência? Decisões erradas.	Abdul Kalam
In All Things Of Nature There Is Something Of The Marvelous.	Em todas as coisas da natureza há algo de maravilhoso.	Aristotle
What regresses, never progresses.	O que regride, nunca progride.	Umar ibn Al-Khattāb (R.A)
I want to sing like the birds sing, not worrying about who hears or what they think.	Quero cantar como cantam os pássaros, sem me preocupar com quem ouve ou com o que pensam.	Rumi
For The Woman, The Man Is A Means: The End Is Always The Child.	Para a mulher, o homem é um meio: o fim é sempre a criança.	Friedrich Nietzsche
If you want to control other people, first control yourself.	Se você quer controlar outras pessoas, primeiro controle a si mesmo.	Abu Bakr (R.A)
Patience is of two kinds: patience over what pains you, and patience against what you covet.	A paciência é de dois tipos: paciência com o que lhe dói e paciência com o que você cobiça.	Ali ibn Abi Talib (R.A)
A Person Who Won'T Read Has No Advantage Over One Who Can'T Read.	Uma pessoa que não lê não tem vantagem sobre aquela que não sabe ler.	Mark Twain
Muslims should live like brothers.	Os muçulmanos deveriam viver como irmãos.	Abu Bakr (R.A)
I Will Carry On Writing, To Be Sure. But I Don'T Know If I Would Want To Publish Again After Harry Potter.	Continuarei escrevendo, para ter certeza. Mas não sei se gostaria de publicar novamente depois de Harry Potter.	J. K. Rowling
Do not be misled by appearances for these are apt to be deceptive.	Não se deixe enganar pelas aparências, pois elas podem ser enganosas.	Ali ibn Abi Talib (R.A)
When Everything Seems To Be Going Against You, Remember That The Airplane Takes Off Against The Wind, Not With It.	Quando tudo parecer ir contra você, lembre-se de que o avião decola contra o vento, não a favor dele.	Henry Ford
If you are irritated by every rub, how will your mirror be polished?	Se você fica irritado com cada fricção, como seu espelho será polido?	Rumi
If Music Be The Food Of Love, Play On, Give Me Excess Of It; That Surfeiting, The Appetite May Sicken, And So Die.	Se a música é o alimento do amor, continue tocando, dê-me o excesso; Esse excesso, o apetite pode adoecer e morrer.	William Shakespeare
I Used To Think The Worst Thing In Life Was To End Up All Alone. It'S Not. The Worst Thing In Life Is To End Up With People Who Make You Feel All Alone.	Eu costumava pensar que a pior coisa da vida era acabar sozinho. Não é. A pior coisa da vida é acabar com pessoas que fazem você se sentir sozinho.	Robin Williams
There comes a time in every person's life when he has to choose the course his life will take.	Chega um momento na vida de cada pessoa em que ela precisa escolher o rumo que sua vida tomará.	Muhammad Ali
A man's behavior is the index of the man, and his discourse is the index of his understanding.	O comportamento de um homem é o índice do homem, e seu discurso é o índice de sua compreensão.	Ali ibn Abi Talib (R.A)
Frazier's got two chances. Slim, and none. And Slim just left town.	Frazier tem duas chances. Magro e nenhum. E Slim acabou de sair da cidade.	Muhammad Ali
Out beyond ideas of wrongdoing and rightdoing there is a field. I'll meet you there. When the soul lies down in that grass the world is too full to talk about.	Além das ideias de fazer o que é errado e fazer o que é certo, existe um campo. Encontro você lá. Quando a alma se deita naquela grama, o mundo fica cheio demais para falar sobre isso.	Rumi
Seek knowledge and teach it to people. Learn dignity and tranquillity, and be humble towards those from whom you learn knowledge and be humble towards those to whom you teach it, and do not be tyrannical scholar otherwise your knowledge cannot be established because of your tyranny.	Busque conhecimento e ensine-o às pessoas. Aprenda dignidade e tranquilidade, e seja humilde com aqueles de quem você aprende conhecimento e seja humilde com aqueles a quem você o ensina, e não seja um estudioso tirânico, caso contrário seu conhecimento não poderá ser estabelecido por causa de sua tirania.	Umar ibn Al-Khattāb (R.A)
Even When Laws Have Been Written Down, They Ought Not Always To Remain Unaltered.	Mesmo quando as leis foram escritas, elas nem sempre devem permanecer inalteradas.	Aristotle
The middle path is the way to wisdom.	O caminho do meio é o caminho para a sabedoria.	Rumi
I Have Decided To Stick With Love. Hate Is Too Great A Burden To Bear.	Eu decidi ficar com o amor. O ódio é um fardo muito grande para carregar.	Martin Luther King  Jr.
This place is a dream. Only a sleeper considers it real. Then death comes like dawn, and you wake up laughing at what you thought was your grief.	Este lugar é um sonho. Somente quem dorme considera isso real. Então a morte chega como o amanhecer, e você acorda rindo do que pensava ser a sua dor.	Rumi
Get used to a rough life, for luxury does not last forever.	Acostume-se com uma vida difícil, pois o luxo não dura para sempre.	Umar ibn Al-Khattāb (R.A)
You have to dream before your dreams can come true.	Você tem que sonhar antes que seus sonhos se tornem realidade.	Abdul Kalam
We Must Be Global Christians With A Global Vision Because Our God Is A Global God.	Devemos ser cristãos globais com uma visão global porque nosso Deus é um Deus global.	John Stott
Both Oligarch And Tyrant Mistrust The People, And Therefore Deprive Them Of Their Arms.	Tanto o oligarca quanto o tirano desconfiam do povo e, portanto, os privam de suas armas.	Aristotle
Scientific Thought And Its Creation Is The Common And Shared Heritage Of Mankind.	O pensamento científico e sua criação são patrimônio comum e compartilhado da humanidade.	Abdus Salam
Be Careless In Your Dress If You Will, But Keep A Tidy Soul.	Seja descuidado com seu vestido, se quiser, mas mantenha a alma organizada.	Mark Twain
Intentions count in your actions.	As intenções contam em suas ações.	Abu Bakr (R.A)
He Who Learns But Does Not Think, Is Lost. He Who Thinks But Does Not Learn Is In Great Danger.	Quem aprende, mas não pensa, está perdido. Quem pensa, mas não aprende, corre grande perigo.	Confucius
It's lack of faith that makes people afraid of meeting challenges, and I believed in myself.	É a falta de fé que faz com que as pessoas tenham medo de enfrentar desafios, e eu acreditei em mim mesmo.	Muhammad Ali
Many A Good Hanging Prevents A Bad Marriage.	Muitos bons enforcamentos evitam um mau casamento.	William Shakespeare
If you look at the world the same way when you're 50 that you did when you were 20, then you wasted 30 years.	Se você olhar para o mundo aos 50 anos da mesma maneira que olhava quando tinha 20, então você desperdiçou 30 anos.	Muhammad Ali
The Trouble With Censors Is That They Worry If A Girl Has Cleavage. They Ought To Worry If She Hasn'T Any.	O problema dos censores é que eles se preocupam se uma garota tem decote. Eles deveriam se preocupar se ela não tivesse nenhum.	Marilyn Monroe
God blesses him who helps his brother.	Deus abençoa aquele que ajuda seu irmão.	Abu Bakr (R.A)
Wherever You Go, Go With All Your Heart.	Onde quer que você vá, vá de todo o coração.	Confucius
He who does now know evil will fall into it.	Aquele que agora conhece o mal cairá nele.	Umar ibn Al-Khattāb (R.A)
Courage Is Grace Under Pressure.	Coragem é graça sob pressão.	Ernest Hemingway
By Failing To Prepare, You Are Preparing To Fail.	Ao não se preparar, você está se preparando para o fracasso.	Benjamin Franklin
Adversity always presents opportunities for introspection.	A adversidade sempre apresenta oportunidades para introspecção.	Abdul Kalam
Achieving Life Is Not The Equivalent Of Avoiding Death.	Alcançar a vida não é o equivalente a evitar a morte.	Ayn Rand
Do not be deceived by a man's eloquence; rather whoever fulfils trusts and refrains from impugning people's honour is a real man.	Não se deixe enganar pela eloquência de um homem; antes, quem cumpre confia e se abstém de impugnar a honra das pessoas é um homem de verdade.	Umar ibn Al-Khattāb (R.A)
What counts in the ring is what you can do after you're exhausted. The same is true of life.	O que conta no ringue é o que você pode fazer depois de estar exausto. O mesmo se aplica à vida.	Muhammad Ali
No wealth like education and no poverty like ignorance.	Não há riqueza como a educação e não há pobreza como a ignorância.	Ali ibn Abi Talib (R.A)
Is Man One Of God'S Blunders? Or Is God One Of Man'S Blunders?	O homem é um dos erros de Deus? Ou Deus é um dos erros do homem?	Friedrich Nietzsche
Let yourself be silently drawn by the stronger pull of what you really love. In the depths there is a spring with all the water your heart is thirsty for.	Deixe-se atrair silenciosamente pela atração mais forte daquilo que você realmente ama. Nas profundezas existe uma fonte com toda a água que seu coração tem sede.	Rumi
The Past Is A Ghost, The Future A Dream, And All We Ever Have Is Now.	O passado é um fantasma, o futuro um sonho, e tudo o que temos é agora.	Bill Cosby
In The Business World, The Rearview Mirror Is Always Clearer Than The Windshield.	No mundo dos negócios, o espelho retrovisor é sempre mais claro que o para-brisa.	Warren Buffett
Appear as you are, Be as you appear.	Apareça como você é, seja como você aparece.	Rumi
Divine Life Is In Touch With The Whole Universe On The Analogy Of The Soul'S Contact With The Body.	A vida divina está em contato com todo o universo na analogia do contato da alma com o corpo.	Muhammed Iqbal
I believe in the religion of Islam. I believe in Allah and peace.	Eu acredito na religião do Islã. Eu acredito em Alá e na paz.	Muhammad Ali
Be A Yardstick Of Quality. Some People Aren'T Used To An Environment Where Excellence Is Expected.	Seja um parâmetro de qualidade. Algumas pessoas não estão acostumadas a um ambiente onde se espera excelência.	Steve Jobs
Many A Man Thinks He Is Buying Pleasure, When He Is Really Selling Himself To It.	Muitos homens pensam que estão comprando prazer, quando na verdade estão se vendendo para isso.	Benjamin Franklin
The sin which makes you sad and repentant is more liked by Allah than the good deed which turns you arrogant.	O pecado que o deixa triste e arrependido é mais apreciado por Allah do que a boa ação que o torna arrogante.	Ali ibn Abi Talib (R.A)
Inside of a ring or out, ain't nothing wrong with going down. It's staying down that's wrong.	Dentro ou fora de um ringue, não há nada de errado em cair. É errado ficar no chão.	Muhammad Ali
In Order To Exist Just Once In The World, It Is Necessary Never Again To Exist.	Para existir apenas uma vez no mundo, é necessário nunca mais existir.	Albert Camus
Faith Is Taking The First Step Even When You Don'T See The Whole Staircase.	Fé é dar o primeiro passo mesmo quando você não vê a escada inteira.	Martin Luther King, Jr.
Nothing can nourish the SOUL but LIGHT.	Nada pode nutrir a ALMA senão a LUZ.	Rumi
True friends are a single soul divided between different bodies.	Os verdadeiros amigos são uma única alma dividida entre diferentes corpos.	Ali ibn Abi Talib (R.A)
Don’T Let The Noise Of Others’ Opinions Drown Out Your Own Inner Voice.	Não deixe que o barulho das opiniões dos outros abafe sua voz interior.	Steve Jobs
Do we not realize that self respect comes with self reliance?	Não percebemos que o respeito próprio vem com a autossuficiência?	Abdul Kalam
A Prisoner Of War Is A Man Who Tries To Kill You And Fails, And Then Asks You Not To Kill Him.	Um prisioneiro de guerra é um homem que tenta matá-lo e falha, e depois pede para você não matá-lo.	Winston Churchill
I belong to no religion. My religion is love. Every heart is my temple.	Não pertenço a nenhuma religião. Minha religião é o amor. Cada coração é meu templo.	Rumi
All loves are a bridge to Divine love. Yet, those who have not had a taste of it do not know!	Todos os amores são uma ponte para o amor Divino. Mas quem ainda não experimentou não sabe!	Rumi
Bring the pure wine of love and freedom. But sir, a tornado is coming. More wine, we'll teach this storm A thing or two about whirling.	Traga o vinho puro do amor e da liberdade. Mas senhor, um tornado está chegando. Mais vinho, ensinaremos a esta tempestade uma ou duas coisas sobre rodopiar.	Rumi
Great dreams of great dreamers are always transcended.	Grandes sonhos de grandes sonhadores são sempre transcendidos.	Abdul Kalam
Hide the good you do, and make known the good done to you.	Esconda o bem que você faz e divulgue o bem que lhe foi feito.	Ali ibn Abi Talib (R.A)
Body is purified by water. Ego by tears. Intellect is purified by knowledge. And soul is purified with love.	O corpo é purificado pela água. Ego pelas lágrimas. O intelecto é purificado pelo conhecimento. E a alma é purificada com amor.	Ali ibn Abi Talib (R.A)
Far And Away The Best Prize That Life Has To Offer Is The Chance To Work Hard At Work Worth Doing.	De longe, o melhor prêmio que a vida tem a oferecer é a chance de trabalhar duro em um trabalho que vale a pena.	Theodore Roosevelt
A Goal Properly Set Is Halfway Reached.	Uma meta definida corretamente é alcançada pela metade.	Zig Ziglar
Authority, power, and wealth do not change a man; they only reveal him.	Autoridade, poder e riqueza não mudam um homem; eles apenas o revelam.	Ali ibn Abi Talib (R.A)
Pure Mathematics Is, In Its Way, The Poetry Of Logical Ideas.	A matemática pura é, à sua maneira, a poesia das ideias lógicas.	Albert Einstein
You Can'T Deny Laughter; When It Comes, It Plops Down In Your Favorite Chair And Stays As Long As It Wants.	Você não pode negar o riso; Quando chega, ele se acomoda na sua cadeira favorita e fica o tempo que quiser.	Stephen King
The Educated Differ From The Uneducated As Much As The Living From The Dead.	Os educados diferem dos incultos tanto quanto os vivos dos mortos.	Aristotle
The only limitations one has, are the ones they place on themselves.	As únicas limitações que alguém tem são aquelas que impõe a si mesmo.	Muhammad Ali
A Good Conscience Is A Continual Christmas.	Uma boa consciência é um Natal contínuo.	Benjamin Franklin
Behind All Their Personal Vanity, Women Themselves Always Have An Impersonal Contempt For Woman.	Por trás de toda a sua vaidade pessoal, as próprias mulheres sempre têm um desprezo impessoal pelas mulheres.	Friedrich Nietzsche
Let'S Pray That The Human Race Never Escapes From Earth To Spread Its Iniquity Elsewhere.	Oremos para que a raça humana nunca escape da Terra para espalhar sua iniqüidade em outros lugares.	C. S. Lewis
Do not follow vain desires; for verily he who prospers is preserved from lust, greed and anger.	Não siga desejos vãos; pois na verdade aquele que prospera é preservado da luxúria, da ganância e da raiva.	Abu Bakr (R.A)
What Would Be Ugly In A Garden Constitutes Beauty In A Mountain.	O que seria feio em um jardim constitui beleza em uma montanha.	Victor Hugo
Turn Your Wounds Into Wisdom.	Transforme suas feridas em sabedoria.	Oprah Winfrey
Either you are just or unjust. If you are just, then you will not keep aloof from the people, but will listen to them and meet their requirements. But if you are unjust, the people themselves will keep away from you.	Ou você é justo ou injusto. Se você for justo, não se manterá distante das pessoas, mas as ouvirá e atenderá às suas necessidades. Mas se você for injusto, as próprias pessoas se afastarão de você.	Ali ibn Abi Talib (R.A)
You've seen my descent, now watch my rising.	Você viu minha descida, agora observe minha ascensão.	Rumi
Be Brave. Take Risks. Nothing Can Substitute Experience.	Seja corajoso. Assuma riscos. Nada pode substituir a experiência.	Paulo Coelho
At night, I open the window and ask the moon to come and press its face against mine. Breathe into me. Close the language-door and open the love-window. The moon won't use the door, only the window.	À noite, abro a janela e peço para a lua vir e encostar seu rosto no meu. Respire dentro de mim. Feche a porta da linguagem e abra a janela do amor. A lua não usará a porta, apenas a janela.	Rumi
The word 'Islam' means 'peace.' The word 'Muslim' means 'one who surrenders to God.' But the press makes us seem like haters.	A palavra 'Islã' significa 'paz'. A palavra 'muçulmano' significa 'aquele que se rende a Deus'. Mas a imprensa nos faz parecer odiadores.	Muhammad Ali
Faith Is Permitting Ourselves To Be Seized By The Things We Do Not See.	Fé é permitir-nos ser dominados por coisas que não vemos.	Martin Luther
A Nation That Continues Year After Year To Spend More Money On Military Defense Than On Programs Of Social Uplift Is Approaching Spiritual Doom.	Uma nação que continua ano após ano a gastar mais dinheiro em defesa militar do que em programas de elevação social está se aproximando da ruína espiritual.	Martin Luther King  Jr.
A Riot Is At Bottom The Language Of The Unheard.	Um motim está no fundo da linguagem do inédito.	Martin Luther King, Jr.
As Soon Go Kindle Fire With Snow, As Seek To Quench The Fire Of Love With Words.	Assim que acender o fogo com neve, como procurar apagar o fogo do amor com palavras.	William Shakespeare
Don'T Let Schooling Interfere With Your Education.	Não deixe a escolaridade interferir na sua educação.	Mark Twain
Those doing soul work, who want the searing truth more than solace or applause, know each other right away. Those who want something else turn and take a seat in another room. Soul-makers find each other's company.	Aqueles que fazem trabalho com a alma, que desejam a verdade contundente mais do que consolo ou aplausos, conhecem-se imediatamente. Aqueles que querem outra coisa viram-se e sentam-se noutra sala. Os criadores de almas encontram a companhia uns dos outros.	Rumi
Almost All Our Desires, When Examined, Contain Something Too Shameful To Reveal.	Quase todos os nossos desejos, quando examinados, contêm algo vergonhoso demais para ser revelado.	Victor Hugo
Intellectuals Solve Problems, Geniuses Prevent Them.	Os intelectuais resolvem problemas, os gênios os evitam.	Albert Einstein
All is known in the sacredness of silence.	Tudo é conhecido na sacralidade do silêncio.	Rumi
Nations consist of people. And with their effort, a nation can accomplish all it could ever want.	Nações consistem em pessoas. E com o seu esforço, uma nação pode realizar tudo o que poderia desejar.	Abdul Kalam
Reality Is Merely An Illusion, Albeit A Very Persistent One.	A realidade é apenas uma ilusão, embora muito persistente.	Albert Einstein
He That Displays Too Often His Wife And His Wallet Is In Danger Of Having Both Of Them Borrowed.	Aquele que exibe muitas vezes sua esposa e sua carteira corre o risco de ter ambas emprestadas.	Benjamin Franklin
Set your life on fire. Seek those who fan your flames.	Coloque fogo em sua vida. Procure aqueles que atiçam suas chamas.	Rumi
Let Us Not Be Too Particular; It Is Better To Have Old Secondhand Diamonds Than None At All.	Não sejamos muito exigentes; É melhor ter diamantes antigos de segunda mão do que nenhum.	Mark Twain
I know you're tired but come, this is the way.	Eu sei que você está cansado, mas venha, este é o caminho.	Rumi
Become Dust - And They Will Throw Thee In The Air; Become Stone - And They Will Throw Thee On Glass.	Torne-se pó - e eles te jogarão no ar; Torne-se uma pedra - e eles te jogarão no vidro.	Muhammad Iqbal
To Hell With Circumstances; I Create Opportunities.	Para o inferno com as circunstâncias; Eu crio oportunidades.	Bruce Lee
My worthiness is all my doubt His Merit- all my fear- Contrasting which my quality Does however appear.	Meu mérito é toda minha dúvida, Seu mérito - todo meu medo - Contrastando com o que minha qualidade, entretanto, aparece.	Abdul Kalam
People are of two types, they are either your brothers in faith or your equals in humanity.	As pessoas são de dois tipos: ou são seus irmãos na fé ou iguais em humanidade.	Ali ibn Abi Talib (R.A)
You are the soul of the soul of the universe, and your name is Love.	Você é a alma da alma do universo e seu nome é Amor.	Rumi
I Didn'T Attend The Funeral, But I Sent A Nice Letter Saying I Approved Of It.	Não compareci ao funeral, mas enviei uma bela carta dizendo que aprovava.	Mark Twain
A thousand half-loves must be forsaken to take one whole heart home.	Mil meio-amores devem ser abandonados para levar um coração inteiro para casa.	Rumi
Disneyland Is A Show.	Disneylândia é um show.	Walt Disney
Allah Will Help Him Who Moves In The Way Of Allah.	Allah ajudará aquele que segue o caminho de Allah.	Abu Bakr
Hating people because of their color is wrong. And it doesn't matter which color does the hating. It's just plain wrong.	Odiar as pessoas por causa de sua cor é errado. E não importa de que cor o ódio. É simplesmente errado.	Muhammad Ali
Asceticism is not that you should not own anything, but that nothing should own you.	Ascetismo não é que você não deva possuir nada, mas que nada deveria possuir você.	Ali ibn Abi Talib (R.A)
Character May Almost Be Called The Most Effective Means Of Persuasion.	O caráter pode quase ser considerado o meio mais eficaz de persuasão.	Aristotle
Put yourself out on a limb, sucka, like me!	Coloque-se em apuros, idiota, como eu!	Muhammad Ali
I went inside my heart to see how it was. Something there makes me hear the whole world weeping.	Entrei no meu coração para ver como era. Algo ali me faz ouvir o mundo inteiro chorando.	Rumi
When my title was taken away boxing died.	Quando meu título foi tirado, o boxe morreu.	Muhammad Ali
Hold yourselves accountable before you are held accountable.	Responsabilize-se antes de ser responsabilizado.	Umar ibn Al-Khattāb (R.A)
Do Not Be Too Hard, Lest You Be Broken; Do Not Be Too Soft, Lest You Be Squeezed.	Não seja muito duro, para não ser quebrado; Não seja muito mole, para não ser espremido.	Ali Ibn Abi Talib
I Have Tried Lately To Read Shakespeare, And Found It So Intolerably Dull That It Nauseated Me.	Ultimamente tentei ler Shakespeare e achei-o tão insuportavelmente monótono que me deu náuseas.	Charles Darwin
We All Live With The Objective Of Being Happy; Our Lives Are All Different And Yet The Same.	Todos vivemos com o objetivo de ser felizes; Nossas vidas são todas diferentes e, no entanto, iguais.	Anne Frank
Perfecting one's intellect causes one to speak less, and those words spoken will be adorned with wisdom.	Aperfeiçoar o intelecto faz com que falemos menos, e as palavras proferidas serão adornadas com sabedoria.	Ali ibn Abi Talib (R.A)
For Where God Built A Church, There The Devil Would Also Build A Chapel.	Pois onde Deus construiu uma igreja, ali o diabo também construiria uma capela.	Martin Luther
The true believer is rewarded in every thing, even in affliction.	O verdadeiro crente é recompensado em tudo, mesmo na aflição.	Abu Bakr (R.A)
In the silence of LOVE you will find the Spark of LIFE.	No silêncio do AMOR você encontrará a Centelha da VIDA.	Rumi
A Happy Marriage Is The Union Of Two Good Forgivers.	Um casamento feliz é a união de dois bons perdoadores.	Ruth Graham
Be a lamp, or a lifeboat, or a ladder. Help someone's soul heal. Walk out of your house like a shepherd.	Seja uma lâmpada, um barco salva-vidas ou uma escada. Ajude a alma de alguém a se curar. Saia de sua casa como um pastor.	Rumi
Lovers don't finally meet somewhere. They're in each other all along.	Os amantes não se encontram finalmente em algum lugar. Eles estão um no outro o tempo todo.	Rumi
It Has Become Appallingly Obvious That Our Technology Has Exceeded Our Humanity.	Tornou-se terrivelmente óbvio que nossa tecnologia excedeu nossa humanidade.	Albert Einstein
Learning Never Exhausts The Mind.	Aprender nunca esgota a mente.	Leonardo Da Vinci
I Don'T Want To Make Money, I Just Want To Be Wonderful.	Não quero ganhar dinheiro, só quero ser maravilhoso.	Marilyn Monroe
Look Deep Into Nature, And Then You Will Understand Everything Better.	Olhe profundamente para a natureza e então você entenderá tudo melhor.	Albert Einstein
When A Father Gives To His Son, Both Laugh; When A Son Gives To His Father, Both Cry.	Quando um pai dá ao filho, ambos riem; Quando um filho dá ao pai, ambos choram.	William Shakespeare
Buy The Ticket, Take The Ride.	Compre o ingresso, faça o passeio.	Hunter S. Thompson
Efforts And Courage Are Not Enough Without Purpose And Direction.	Esforços e coragem não são suficientes sem propósito e direção.	John F. Kennedy
Youth is not restored by the dyeing of your hair.	A juventude não é restaurada pela coloração do cabelo.	Abu Bakr (R.A)
The Two Hardest Tests On The Spiritual Road Are The Patience To Wait For The Right Moment And The Courage Not To Be Disappointed With What We Encounter.	As duas provas mais difíceis no caminho espiritual são a paciência de esperar o momento certo e a coragem de não se decepcionar com o que encontramos.	Paulo Coelho
Imagination Is More Important Than Knowledge. Knowledge Is Limited. Imagination Encircles The World.	A imaginação é mais importante que o conhecimento. O conhecimento é limitado. A imaginação circunda o mundo.	Albert Einstein
If You'Re Going To Be Crazy, You Have To Get Paid For It Or Else You'Re Going To Be Locked Up.	Se você vai ficar louco, terá que ser pago por isso, ou então será preso.	Hunter S. Thompson
I Was Not Created To Be Occupied By Eating Delicious Foods Like Tied Up Cattle.	Não fui criado para me ocupar em comer comidas deliciosas como gado amarrado.	Ali Ibn Abi Talib
Not Life, But Good Life, Is To Be Chiefly Valued.	Não a vida, mas a boa vida, deve ser valorizada principalmente.	Socrates
Shine like the whole universe is yours.	Brilhe como se todo o universo fosse seu.	Rumi
I'm a fighter. I believe in the eye-for-an-eye business. I'm no cheek turner. I got no respect for a man who won't hit back. You kill my dog, you better hide your cat.	Eu sou um lutador. Acredito no negócio do olho por olho. Eu não sou nada arrogante. Não tenho respeito por um homem que não revida. Se você matar meu cachorro, é melhor esconder seu gato.	Muhammad Ali
The More You Like Yourself, The Less You Are Like Anyone Else, Which Makes You Unique.	Quanto mais você gosta de si mesmo, menos você se parece com qualquer outra pessoa, o que o torna único.	Walt Disney
Lovely days don't come to you, you should walk to them.	Dias lindos não chegam até você, você deveria caminhar até eles.	Rumi
When I Hear A Man Preach, I Like To See Him Act As If He Were Fighting Bees.	Quando ouço um homem pregar, gosto de vê-lo agir como se estivesse lutando contra abelhas.	Abraham Lincoln
You see, God helps only people who work hard. That principle is very clear.	Veja, Deus ajuda apenas as pessoas que trabalham duro. Esse princípio é muito claro.	Abdul Kalam
I've wrestled with alligators, I've tussled with a whale. I done handcuffed lightning and thrown thunder in jail. You know I'm bad. Just last week, I murdered a rock, injured a stone, hospitalized a brick. I'm so mean, I make medicine sick.	Já lutei com crocodilos, já briguei com uma baleia. Algemei raios e joguei trovões na cadeia. Você sabe que sou ruim. Na semana passada, matei uma pedra, feri uma pedra, hospitalizei um tijolo. Sou tão mau que deixo os remédios doentes.	Muhammad Ali
The youth need to be enabled to become job generators from job seekers.	Os jovens precisam de ser capacitados para se tornarem geradores de emprego a partir de candidatos a emprego.	Abdul Kalam
I Like To Listen. I Have Learned A Great Deal From Listening Carefully. Most People Never Listen.	Eu gosto de ouvir. Aprendi muito ouvindo com atenção. A maioria das pessoas nunca ouve.	Ernest Hemingway
Try as much as you can to mention death. For if you were having hard times in your life, then it would give you more hope and would ease things for you. And if you were having abundant affluence of living in luxury, then it would make it less luxurious.	Tente o máximo que puder mencionar a morte. Pois se você estivesse passando por momentos difíceis em sua vida, isso lhe daria mais esperança e facilitaria as coisas para você. E se você tivesse abundância de viver no luxo, isso o tornaria menos luxuoso.	Umar ibn Al-Khattāb (R.A)
Do not be an arrogant scholar, for scholarship cannot subsist with arrogance.	Não seja um estudioso arrogante, pois a erudição não pode subsistir com a arrogância.	Umar ibn Al-Khattāb (R.A)
